ID,Year,Month,Day,kingdom,Avg_Temperature,Radiation,Rain_Amount,Wind_Speed,Wind_Direction
41925,5,1,27,Mordor,27.3,21.03,0,14.8,106
41926,5,1,27,Neo-City,26.8,22.19,3.25,10.9,245
41927,5,1,27,Neo-Tokyo,26.8,22.19,3.25,10.9,245
41928,5,1,27,Nirvana,299.55,22.08,3.25,8.7,121
41929,5,1,27,Olympus,299.95,22.45,3.12,10,269
41930,5,1,27,Pandora,300.05,22.45,3.12,10,269
41931,5,1,27,Rapture,300.25,22.45,3.12,10,269
41932,5,1,27,Rivendell,293.25,21.65,1.3,6.9,75
41933,5,1,27,Serenity,300.05,22.19,3.25,10.9,245
41934,5,1,27,Shangri-La,27,22.19,3.25,10.9,245
41935,5,1,27,Solara,299.45,22.19,3.25,10.9,245
41936,5,1,27,Solstice,25.9,22.98,0,16.4,111
41937,5,1,27,Sunspear,26.3,22.48,0,22.9,113
41938,5,1,27,Utopia,300.15,22.45,3.12,10,269
41939,5,1,27,Valyria,25.9,21.73,0,15,88
41940,5,1,27,Winterfell,22.1,20.46,0.78,8.9,78
41941,5,1,28,Arcadia,26.6,23.54,0,13.2,86
41942,5,1,28,Atlantis,299.25,22.67,3.12,10.2,327
41943,5,1,28,Avalon,25.9,22.67,3.12,10.2,327
41944,5,1,28,Camelot,23,23.06,0,11.3,83
41945,5,1,28,Dorne,25.9,22.17,0,22.8,90
41946,5,1,28,Eden,26.8,22.7,0.52,12.2,29
41947,5,1,28,El Dorado,298.35,21.87,0.65,11.9,342
41948,5,1,28,Elysium,26.7,22.7,0.52,12.2,29
41949,5,1,28,Emerald City,299.65,22.46,0.39,14.5,359
41950,5,1,28,Helios,26.4,23.54,0,13.2,86
41951,5,1,28,Krypton,299.95,22.7,0.52,12.2,29
41952,5,1,28,Metropolis,26.9,22.46,0.39,14.5,359
41953,5,1,28,Midgar,26.6,24.2,0,15.4,85
41954,5,1,28,Midgard,24.1,23.74,0,11.3,97
41955,5,1,28,Mordor,26.8,21.81,0,10.2,145
41956,5,1,28,Neo-City,26.6,22.46,0.39,14.5,359
41957,5,1,28,Neo-Tokyo,26.6,22.46,0.39,14.5,359
41958,5,1,28,Nirvana,299.05,22.67,3.12,10.2,327
41959,5,1,28,Olympus,299.85,22.7,0.52,12.2,29
41960,5,1,28,Pandora,300.05,22.7,0.52,12.2,29
41961,5,1,28,Rapture,300.35,22.7,0.52,12.2,29
41962,5,1,28,Rivendell,293.35,22.08,0,7.6,61
41963,5,1,28,Serenity,299.85,22.46,0.39,14.5,359
41964,5,1,28,Shangri-La,26.8,22.46,0.39,14.5,359
41965,5,1,28,Solara,299.45,22.46,0.39,14.5,359
41966,5,1,28,Solstice,25.6,22.38,0,16.6,79
41967,5,1,28,Sunspear,26,22.44,0,23.7,94
41968,5,1,28,Utopia,300.25,22.7,0.52,12.2,29
41969,5,1,28,Valyria,25.6,23.52,0,19.6,55
41970,5,1,28,Winterfell,21.6,21.57,0.65,5.6,50
41971,5,1,29,Arcadia,26.3,24.11,0,17.3,93
41972,5,1,29,Atlantis,299.85,24.77,0,9.2,157
41973,5,1,29,Avalon,26.1,24.77,0,9.2,157
41974,5,1,29,Camelot,22.8,22.62,0,13,97
41975,5,1,29,Dorne,26.3,20.99,0,22.7,84
41976,5,1,29,Eden,28.2,25.8,0,14.8,69
41977,5,1,29,El Dorado,299.15,24.65,0,8.9,255
41978,5,1,29,Elysium,28.1,25.8,0,14.8,69
41979,5,1,29,Emerald City,300.15,25.59,0,10,61
41980,5,1,29,Helios,26.2,24.11,0,17.3,93
41981,5,1,29,Krypton,301.35,25.8,0,14.8,69
41982,5,1,29,Metropolis,28.2,25.59,0,10,61
41983,5,1,29,Midgar,27,23.99,0,20.7,92
41984,5,1,29,Midgard,24.1,22.68,0,15.2,102
41985,5,1,29,Mordor,27,23.94,0,16.9,94
41986,5,1,29,Neo-City,27.7,25.59,0,10,61
41987,5,1,29,Neo-Tokyo,27.8,25.59,0,10,61
41988,5,1,29,Nirvana,299.35,24.77,0,9.2,157
41989,5,1,29,Olympus,300.95,25.8,0,14.8,69
41990,5,1,29,Pandora,301.35,25.8,0,14.8,69
41991,5,1,29,Rapture,301.15,25.8,0,14.8,69
41992,5,1,29,Rivendell,293.45,20.62,0,8.9,89
41993,5,1,29,Serenity,300.95,25.59,0,10,61
41994,5,1,29,Shangri-La,28.2,25.59,0,10,61
41995,5,1,29,Solara,299.75,25.59,0,10,61
41996,5,1,29,Solstice,26.3,21.72,0,19,78
41997,5,1,29,Sunspear,26.3,22.36,0,25,88
41998,5,1,29,Utopia,301.35,25.8,0,14.8,69
41999,5,1,29,Valyria,26.2,21.11,0.26,19.8,57
42000,5,1,29,Winterfell,21.4,20.42,0,11,62
42001,5,1,30,Arcadia,26.2,22.79,0.13,19.2,95
42002,5,1,30,Atlantis,299.75,25.2,1.95,11.1,120
42003,5,1,30,Avalon,25.8,25.2,1.95,11.1,120
42004,5,1,30,Camelot,23,21.95,0,15.5,100
42005,5,1,30,Dorne,26.4,23.8,0,26.7,87
42006,5,1,30,Eden,28.4,24.46,0,19.2,71
42007,5,1,30,El Dorado,299.45,24.68,0,8,141
42008,5,1,30,Elysium,28.3,24.46,0,19.2,71
42009,5,1,30,Emerald City,300.75,24.84,0,14.9,68
42010,5,1,30,Helios,26.2,22.79,0.13,19.2,95
42011,5,1,30,Krypton,301.65,24.46,0,19.2,71
42012,5,1,30,Metropolis,28.2,24.84,0,14.9,68
42013,5,1,30,Midgar,27,23.75,0,20.1,93
42014,5,1,30,Midgard,24.1,21.44,0,17.4,103
42015,5,1,30,Mordor,27.3,25.01,0,21.1,89
42016,5,1,30,Neo-City,28.2,24.84,0,14.9,68
42017,5,1,30,Neo-Tokyo,28.3,24.84,0,14.9,68
42018,5,1,30,Nirvana,298.95,25.2,1.95,11.1,120
42019,5,1,30,Olympus,301.45,24.46,0,19.2,71
42020,5,1,30,Pandora,301.35,24.46,0,19.2,71
42021,5,1,30,Rapture,301.15,24.46,0,19.2,71
42022,5,1,30,Rivendell,293.75,22.03,0,11,95
42023,5,1,30,Serenity,301.45,24.84,0,14.9,68
42024,5,1,30,Shangri-La,28.5,24.84,0,14.9,68
42025,5,1,30,Solara,300.35,24.84,0,14.9,68
42026,5,1,30,Solstice,25.8,21.58,0.78,26.1,78
42027,5,1,30,Sunspear,26.3,24.14,0,30.4,88
42028,5,1,30,Utopia,301.15,24.46,0,19.2,71
42029,5,1,30,Valyria,26,21.39,3.38,26,62
42030,5,1,30,Winterfell,21.4,23.1,0,13.1,61
42031,5,1,31,Arcadia,26.7,24.9,0,20.1,98
42032,5,1,31,Atlantis,300.65,25.89,0,16.4,108
42033,5,1,31,Avalon,26.6,25.89,0,16.4,108
42034,5,1,31,Camelot,23.4,23.72,0,15.5,106
42035,5,1,31,Dorne,26.2,21.43,0,24.2,91
42036,5,1,31,Eden,28.8,25.9,0,13.6,77
42037,5,1,31,El Dorado,299.85,25.45,0,14,239
42038,5,1,31,Elysium,28.7,25.9,0,13.6,77
42039,5,1,31,Emerald City,300.45,25.67,0,9.8,75
42040,5,1,31,Helios,26.5,24.9,0,20.1,98
42041,5,1,31,Krypton,302.05,25.9,0,13.6,77
42042,5,1,31,Metropolis,28.8,25.67,0,9.8,75
42043,5,1,31,Midgar,27.2,24.99,0,22.3,98
42044,5,1,31,Midgard,24.1,23.25,0.65,18.9,108
42045,5,1,31,Mordor,27.1,25.27,0,26.6,95
42046,5,1,31,Neo-City,28.3,25.67,0,9.8,75
42047,5,1,31,Neo-Tokyo,28.3,25.67,0,9.8,75
42048,5,1,31,Nirvana,299.85,25.89,0,16.4,108
42049,5,1,31,Olympus,301.75,25.9,0,13.6,77
42050,5,1,31,Pandora,301.95,25.9,0,13.6,77
42051,5,1,31,Rapture,301.85,25.9,0,13.6,77
42052,5,1,31,Rivendell,293.95,23.15,0,11.7,103
42053,5,1,31,Serenity,301.55,25.67,0,9.8,75
42054,5,1,31,Shangri-La,28.9,25.67,0,9.8,75
42055,5,1,31,Solara,300.15,25.67,0,9.8,75
42056,5,1,31,Solstice,25.9,22.17,1.56,22.4,91
42057,5,1,31,Sunspear,26,23.44,0,28.8,91
42058,5,1,31,Utopia,301.85,25.9,0,13.6,77
42059,5,1,31,Valyria,26.2,21.22,2.73,21.3,81
42060,5,1,31,Winterfell,21.5,23.4,0.13,16.1,76
42061,5,2,1,Arcadia,26.8,23.54,0,17.2,92
42062,5,2,1,Atlantis,300.45,25.94,0.13,8.4,120
42063,5,2,1,Avalon,26.6,25.94,0.13,8.4,120
42064,5,2,1,Camelot,23.7,22.8,0.13,9.9,96
42065,5,2,1,Dorne,26.1,19.68,0,22.5,90
42066,5,2,1,Eden,28.8,25.79,0,13.6,56
42067,5,2,1,El Dorado,300.15,26.13,0,10.8,253
42068,5,2,1,Elysium,28.7,25.79,0,13.6,56
42069,5,2,1,Emerald City,300.85,26.14,0,14.2,40
42070,5,2,1,Helios,26.5,23.54,0,17.2,92
42071,5,2,1,Krypton,302.05,25.79,0,13.6,56
42072,5,2,1,Metropolis,28.7,26.14,0,14.2,40
42073,5,2,1,Midgar,27.2,23.82,0,18.6,94
42074,5,2,1,Midgard,24.2,21.67,0.52,14,101
42075,5,2,1,Mordor,27.4,25.24,0,20.7,97
42076,5,2,1,Neo-City,28.4,26.14,0,14.2,40
42077,5,2,1,Neo-Tokyo,28.5,26.14,0,14.2,40
42078,5,2,1,Nirvana,299.75,25.94,0.13,8.4,120
42079,5,2,1,Olympus,301.85,25.79,0,13.6,56
42080,5,2,1,Pandora,301.85,25.79,0,13.6,56
42081,5,2,1,Rapture,301.85,25.79,0,13.6,56
42082,5,2,1,Rivendell,294.35,22.78,0.52,6.9,104
42083,5,2,1,Serenity,301.65,26.14,0,14.2,40
42084,5,2,1,Shangri-La,28.9,26.14,0,14.2,40
42085,5,2,1,Solara,300.55,26.14,0,14.2,40
42086,5,2,1,Solstice,25.9,21.52,1.43,22.2,86
42087,5,2,1,Sunspear,25.8,22.37,0,26.3,91
42088,5,2,1,Utopia,301.75,25.79,0,13.6,56
42089,5,2,1,Valyria,26.1,20.65,2.21,22.1,68
42090,5,2,1,Winterfell,21.9,23.09,0.52,10.4,71
42091,5,2,2,Arcadia,26,19.42,1.82,16.8,89
42092,5,2,2,Atlantis,300.35,23.47,2.08,8.3,114
42093,5,2,2,Avalon,26.3,23.47,2.08,8.3,114
42094,5,2,2,Camelot,23.1,17.47,1.95,12,94
42095,5,2,2,Dorne,26.4,21.49,0,21.8,84
42096,5,2,2,Eden,28.6,22.54,0.13,15.6,64
42097,5,2,2,El Dorado,300.05,22.28,0.78,7.4,321
42098,5,2,2,Elysium,28.5,22.54,0.13,15.6,64
42099,5,2,2,Emerald City,300.95,22.72,0.13,11.4,54
42100,5,2,2,Helios,25.8,19.42,1.82,16.8,89
42101,5,2,2,Krypton,301.75,22.54,0.13,15.6,64
42102,5,2,2,Metropolis,28.4,22.72,0.13,11.4,54
42103,5,2,2,Midgar,27,20.9,1.56,18.1,90
42104,5,2,2,Midgard,23.8,16.16,2.73,14.6,97
42105,5,2,2,Mordor,26.9,22.88,0.13,17.6,97
42106,5,2,2,Neo-City,28.3,22.72,0.13,11.4,54
42107,5,2,2,Neo-Tokyo,28.3,22.72,0.13,11.4,54
42108,5,2,2,Nirvana,299.45,23.47,2.08,8.3,114
42109,5,2,2,Olympus,301.55,22.54,0.13,15.6,64
42110,5,2,2,Pandora,301.55,22.54,0.13,15.6,64
42111,5,2,2,Rapture,301.35,22.54,0.13,15.6,64
42112,5,2,2,Rivendell,293.75,17.49,3.51,7.4,98
42113,5,2,2,Serenity,301.55,22.72,0.13,11.4,54
42114,5,2,2,Shangri-La,28.6,22.72,0.13,11.4,54
42115,5,2,2,Solara,300.55,22.72,0.13,11.4,54
42116,5,2,2,Solstice,25.7,13,4.94,20.3,84
42117,5,2,2,Sunspear,26.1,23.86,0,24.5,88
42118,5,2,2,Utopia,301.35,22.54,0.13,15.6,64
42119,5,2,2,Valyria,25,12.06,11.05,17.3,73
42120,5,2,2,Winterfell,21.5,19.32,3.25,10.9,66
42121,5,2,3,Arcadia,26.6,20.36,2.6,17.7,91
42122,5,2,3,Atlantis,300.55,22.09,5.46,15,126
42123,5,2,3,Avalon,26.6,22.09,5.46,15,126
42124,5,2,3,Camelot,23.6,18.63,1.69,11.5,99
42125,5,2,3,Dorne,26.5,18.16,0.52,23.2,87
42126,5,2,3,Eden,28.2,21.27,4.81,12.8,76
42127,5,2,3,El Dorado,299.35,20.22,5.07,6.6,215
42128,5,2,3,Elysium,28.1,21.27,4.81,12.8,76
42129,5,2,3,Emerald City,300.25,20.81,6.24,9.1,80
42130,5,2,3,Helios,26.4,20.36,2.6,17.7,91
42131,5,2,3,Krypton,301.35,21.27,4.81,12.8,76
42132,5,2,3,Metropolis,28.3,20.81,6.24,9.1,80
42133,5,2,3,Midgar,27.2,21.44,1.3,19,94
42134,5,2,3,Midgard,24.2,18.14,4.81,15,101
42135,5,2,3,Mordor,26.7,21.42,0.52,20.5,107
42136,5,2,3,Neo-City,27.8,20.81,6.24,9.1,80
42137,5,2,3,Neo-Tokyo,27.9,20.81,6.24,9.1,80
42138,5,2,3,Nirvana,299.85,22.09,5.46,15,126
42139,5,2,3,Olympus,301.05,21.27,4.81,12.8,76
42140,5,2,3,Pandora,301.45,21.27,4.81,12.8,76
42141,5,2,3,Rapture,301.65,21.27,4.81,12.8,76
42142,5,2,3,Rivendell,293.75,18.13,6.5,8.7,105
42143,5,2,3,Serenity,301.05,20.81,6.24,9.1,80
42144,5,2,3,Shangri-La,28.2,20.81,6.24,9.1,80
42145,5,2,3,Solara,299.95,20.81,6.24,9.1,80
42146,5,2,3,Solstice,25.3,16.87,16.9,19.4,93
42147,5,2,3,Sunspear,26.5,20.7,0.39,25.6,84
42148,5,2,3,Utopia,301.55,21.27,4.81,12.8,76
42149,5,2,3,Valyria,25.2,13.86,33.8,14.9,82
42150,5,2,3,Winterfell,21.7,19.09,2.6,12.2,78
42151,5,2,4,Arcadia,25.5,15.07,4.29,16.4,92
42152,5,2,4,Atlantis,300.05,19.08,6.11,17.6,118
42153,5,2,4,Avalon,26.4,19.08,6.11,17.6,118
42154,5,2,4,Camelot,22.9,13.11,9.23,10.4,107
42155,5,2,4,Dorne,25.7,15.01,10.27,20.4,92
42156,5,2,4,Eden,26.3,17.22,21.06,10,67
42157,5,2,4,El Dorado,298.25,17.22,30.55,5.1,99
42158,5,2,4,Elysium,26.2,17.22,21.06,10,67
42159,5,2,4,Emerald City,299.15,17.46,34.19,7.3,54
42160,5,2,4,Helios,25.4,15.07,4.29,16.4,92
42161,5,2,4,Krypton,299.45,17.22,21.06,10,67
42162,5,2,4,Metropolis,26.5,17.46,34.19,7.3,54
42163,5,2,4,Midgar,26.1,16.19,17.03,18.5,95
42164,5,2,4,Midgard,23.5,12.71,6.24,13.3,106
42165,5,2,4,Mordor,25.8,17.11,2.21,19.7,105
42166,5,2,4,Neo-City,26.1,17.46,34.19,7.3,54
42167,5,2,4,Neo-Tokyo,26.1,17.46,34.19,7.3,54
42168,5,2,4,Nirvana,299.65,19.08,6.11,17.6,118
42169,5,2,4,Olympus,299.25,17.22,21.06,10,67
42170,5,2,4,Pandora,299.65,17.22,21.06,10,67
42171,5,2,4,Rapture,299.95,17.22,21.06,10,67
42172,5,2,4,Rivendell,293.35,12.79,21.84,8.9,117
42173,5,2,4,Serenity,299.35,17.46,34.19,7.3,54
42174,5,2,4,Shangri-La,26.3,17.46,34.19,7.3,54
42175,5,2,4,Solara,299.05,17.46,34.19,7.3,54
42176,5,2,4,Solstice,25.2,15.93,16.9,17.3,103
42177,5,2,4,Sunspear,25.6,16.44,11.05,24.2,90
42178,5,2,4,Utopia,299.95,17.22,21.06,10,67
42179,5,2,4,Valyria,25.3,14.02,20.93,13.7,105
42180,5,2,4,Winterfell,21.3,13.94,4.68,11.9,88
42181,5,2,5,Arcadia,25.3,16.29,7.28,14.9,88
42182,5,2,5,Atlantis,299.95,20.09,6.5,11.9,113
42183,5,2,5,Avalon,26.2,20.09,6.5,11.9,113
42184,5,2,5,Camelot,22.9,14.15,4.55,9.7,104
42185,5,2,5,Dorne,25.7,15.03,9.62,21.7,95
42186,5,2,5,Eden,26.2,18.17,16.12,8.8,68
42187,5,2,5,El Dorado,298.35,17.71,7.67,5.4,72
42188,5,2,5,Elysium,26.1,18.17,16.12,8.8,68
42189,5,2,5,Emerald City,299.25,18.11,14.95,6.5,74
42190,5,2,5,Helios,25.3,16.29,7.28,14.9,88
42191,5,2,5,Krypton,299.35,18.17,16.12,8.8,68
42192,5,2,5,Metropolis,26.3,18.11,14.95,6.5,74
42193,5,2,5,Midgar,25.8,16.62,8.84,16.8,93
42194,5,2,5,Midgard,23.6,13.92,8.19,13.2,105
42195,5,2,5,Mordor,26.2,17.29,0.39,18.7,105
42196,5,2,5,Neo-City,26,18.11,14.95,6.5,74
42197,5,2,5,Neo-Tokyo,26.1,18.11,14.95,6.5,74
42198,5,2,5,Nirvana,299.45,20.09,6.5,11.9,113
42199,5,2,5,Olympus,299.25,18.17,16.12,8.8,68
42200,5,2,5,Pandora,299.45,18.17,16.12,8.8,68
42201,5,2,5,Rapture,299.65,18.17,16.12,8.8,68
42202,5,2,5,Rivendell,293.45,13.56,10.27,8.1,103
42203,5,2,5,Serenity,299.25,18.11,14.95,6.5,74
42204,5,2,5,Shangri-La,26.2,18.11,14.95,6.5,74
42205,5,2,5,Solara,299.25,18.11,14.95,6.5,74
42206,5,2,5,Solstice,25.3,14.79,15.73,17.6,97
42207,5,2,5,Sunspear,26.2,18.08,1.17,26.6,89
42208,5,2,5,Utopia,299.75,18.17,16.12,8.8,68
42209,5,2,5,Valyria,25.4,13.88,14.56,12.6,84
42210,5,2,5,Winterfell,21.5,14.93,3.51,10.8,77
42211,5,2,6,Arcadia,25.9,19.48,0.91,15,93
42212,5,2,6,Atlantis,299.75,19.46,9.75,8.6,121
42213,5,2,6,Avalon,26,19.46,9.75,8.6,121
42214,5,2,6,Camelot,23.1,17.31,0.78,9.2,104
42215,5,2,6,Dorne,26.2,21.27,0,20.1,90
42216,5,2,6,Eden,26.4,20.51,7.93,9.4,95
42217,5,2,6,El Dorado,298.35,17.83,5.2,6.1,236
42218,5,2,6,Elysium,26.3,20.51,7.93,9.4,95
42219,5,2,6,Emerald City,299.25,19.61,9.49,7.6,192
42220,5,2,6,Helios,26,19.48,0.91,15,93
42221,5,2,6,Krypton,299.55,20.51,7.93,9.4,95
42222,5,2,6,Metropolis,26.7,19.61,9.49,7.6,192
42223,5,2,6,Midgar,26.5,20.06,0,16.8,95
42224,5,2,6,Midgard,24.1,17.9,1.82,13.3,104
42225,5,2,6,Mordor,26.4,18.2,1.69,16.1,105
42226,5,2,6,Neo-City,26.2,19.61,9.49,7.6,192
42227,5,2,6,Neo-Tokyo,26.2,19.61,9.49,7.6,192
42228,5,2,6,Nirvana,299.15,19.46,9.75,8.6,121
42229,5,2,6,Olympus,299.35,20.51,7.93,9.4,95
42230,5,2,6,Pandora,299.85,20.51,7.93,9.4,95
42231,5,2,6,Rapture,300.15,20.51,7.93,9.4,95
42232,5,2,6,Rivendell,293.25,15.34,6.5,7.4,101
42233,5,2,6,Serenity,299.45,19.61,9.49,7.6,192
42234,5,2,6,Shangri-La,26.4,19.61,9.49,7.6,192
42235,5,2,6,Solara,299.15,19.61,9.49,7.6,192
42236,5,2,6,Solstice,26,22.39,1.17,21.3,90
42237,5,2,6,Sunspear,26.3,23.86,0,23,92
42238,5,2,6,Utopia,300.15,20.51,7.93,9.4,95
42239,5,2,6,Valyria,25.8,19.1,3.12,21,70
42240,5,2,6,Winterfell,21.5,14.89,1.95,9.7,74
42241,5,2,7,Arcadia,26.9,23.21,0.13,10,102
42242,5,2,7,Atlantis,300.75,23.61,8.58,13.8,125
42243,5,2,7,Avalon,26.3,23.61,8.58,13.8,125
42244,5,2,7,Camelot,23.9,21.8,0.52,6,116
42245,5,2,7,Dorne,26.8,20.58,0,18.4,98
42246,5,2,7,Eden,26.6,23.28,2.34,8.4,280
42247,5,2,7,El Dorado,298.65,21.86,2.21,5.7,90
42248,5,2,7,Elysium,26.4,23.28,2.34,8.4,280
42249,5,2,7,Emerald City,299.75,22.17,1.69,8.4,298
42250,5,2,7,Helios,26.9,23.21,0.13,10,102
42251,5,2,7,Krypton,299.75,23.28,2.34,8.4,280
42252,5,2,7,Metropolis,26.8,22.17,1.69,8.4,298
42253,5,2,7,Midgar,27.2,23.03,0.13,14.8,102
42254,5,2,7,Midgard,24.9,21.21,0.26,9.7,116
42255,5,2,7,Mordor,26.9,23.4,0.78,18.4,112
42256,5,2,7,Neo-City,26.4,22.17,1.69,8.4,298
42257,5,2,7,Neo-Tokyo,26.5,22.17,1.69,8.4,298
42258,5,2,7,Nirvana,299.55,23.61,8.58,13.8,125
42259,5,2,7,Olympus,299.55,23.28,2.34,8.4,280
42260,5,2,7,Pandora,299.95,23.28,2.34,8.4,280
42261,5,2,7,Rapture,300.25,23.28,2.34,8.4,280
42262,5,2,7,Rivendell,293.75,21.5,1.17,6.6,117
42263,5,2,7,Serenity,299.65,22.17,1.69,8.4,298
42264,5,2,7,Shangri-La,26.6,22.17,1.69,8.4,298
42265,5,2,7,Solara,299.65,22.17,1.69,8.4,298
42266,5,2,7,Solstice,26.5,21.53,1.56,15.7,102
42267,5,2,7,Sunspear,26.5,22.36,0,20.4,104
42268,5,2,7,Utopia,300.15,23.28,2.34,8.4,280
42269,5,2,7,Valyria,26.3,20.42,1.56,14.8,98
42270,5,2,7,Winterfell,22.4,22.66,1.95,10.7,87
42271,5,2,8,Arcadia,25.6,19.62,12.35,9.5,213
42272,5,2,8,Atlantis,300.05,21.15,5.2,13.5,147
42273,5,2,8,Avalon,26.2,21.15,5.2,13.5,147
42274,5,2,8,Camelot,23.5,19.1,26.26,5.9,140
42275,5,2,8,Dorne,26.8,20.45,3.64,15.5,119
42276,5,2,8,Eden,26.1,20.55,21.06,12.8,226
42277,5,2,8,El Dorado,298.25,20.07,22.62,9.8,208
42278,5,2,8,Elysium,26,20.55,21.06,12.8,226
42279,5,2,8,Emerald City,299.25,20.59,22.36,13.8,226
42280,5,2,8,Helios,25.9,19.62,12.35,9.5,213
42281,5,2,8,Krypton,299.25,20.55,21.06,12.8,226
42282,5,2,8,Metropolis,26.2,20.59,22.36,13.8,226
42283,5,2,8,Midgar,26.6,20.72,8.06,10.8,156
42284,5,2,8,Midgard,24.8,19.2,8.58,7.6,166
42285,5,2,8,Mordor,26.5,20.8,6.11,16.6,135
42286,5,2,8,Neo-City,26,20.59,22.36,13.8,226
42287,5,2,8,Neo-Tokyo,26.1,20.59,22.36,13.8,226
42288,5,2,8,Nirvana,299.35,21.15,5.2,13.5,147
42289,5,2,8,Olympus,299.05,20.55,21.06,12.8,226
42290,5,2,8,Pandora,299.35,20.55,21.06,12.8,226
42291,5,2,8,Rapture,299.35,20.55,21.06,12.8,226
42292,5,2,8,Rivendell,293.45,18.92,21.71,6.1,132
42293,5,2,8,Serenity,299.25,20.59,22.36,13.8,226
42294,5,2,8,Shangri-La,26.1,20.59,22.36,13.8,226
42295,5,2,8,Solara,299.15,20.59,22.36,13.8,226
42296,5,2,8,Solstice,26.3,21.02,2.86,15.7,131
42297,5,2,8,Sunspear,27,22.04,0,16.6,121
42298,5,2,8,Utopia,299.55,20.55,21.06,12.8,226
42299,5,2,8,Valyria,26.1,18.76,1.69,11,135
42300,5,2,8,Winterfell,22.6,19.07,8.71,9.4,127
42301,5,2,9,Arcadia,24.6,16.99,78.52,11,7
42302,5,2,9,Atlantis,299.45,21.41,4.81,11.4,162
42303,5,2,9,Avalon,26,21.41,4.81,11.4,162
42304,5,2,9,Camelot,23,16.9,240.76,8,29
42305,5,2,9,Dorne,26.1,18.71,4.03,13.3,171
42306,5,2,9,Eden,25.6,17.71,45.11,11.4,199
42307,5,2,9,El Dorado,298.25,18.83,23.01,12.6,197
42308,5,2,9,Elysium,25.5,17.71,45.11,11.4,199
42309,5,2,9,Emerald City,299.05,18.12,20.93,14,197
42310,5,2,9,Helios,25,16.99,78.52,11,7
42311,5,2,9,Krypton,298.85,17.71,45.11,11.4,199
42312,5,2,9,Metropolis,25.7,18.12,20.93,14,197
42313,5,2,9,Midgar,25.8,16.74,14.04,11,175
42314,5,2,9,Midgard,24.1,17.34,143.91,7.4,51
42315,5,2,9,Mordor,26.1,20.13,5.2,14,143
42316,5,2,9,Neo-City,25.6,18.12,20.93,14,197
42317,5,2,9,Neo-Tokyo,25.6,18.12,20.93,14,197
42318,5,2,9,Nirvana,299.25,21.41,4.81,11.4,162
42319,5,2,9,Olympus,298.75,17.71,45.11,11.4,199
42320,5,2,9,Pandora,298.85,17.71,45.11,11.4,199
42321,5,2,9,Rapture,298.75,17.71,45.11,11.4,199
42322,5,2,9,Rivendell,293.15,16.8,121.55,4.2,148
42323,5,2,9,Serenity,298.85,18.12,20.93,14,197
42324,5,2,9,Shangri-La,25.7,18.12,20.93,14,197
42325,5,2,9,Solara,298.95,18.12,20.93,14,197
42326,5,2,9,Solstice,25.9,22.19,8.06,13,165
42327,5,2,9,Sunspear,26.8,20.35,0.78,15,153
42328,5,2,9,Utopia,298.95,17.71,45.11,11.4,199
42329,5,2,9,Valyria,25.8,20.18,3.77,11.4,159
42330,5,2,9,Winterfell,22.2,17.52,16.64,10.4,179
42331,5,2,10,Arcadia,25.9,17.83,0.13,12,87
42332,5,2,10,Atlantis,300.05,24.67,5.72,11.7,140
42333,5,2,10,Avalon,26.2,24.67,5.72,11.7,140
42334,5,2,10,Camelot,23.5,18.1,1.56,8,93
42335,5,2,10,Dorne,26.7,19.73,0,19.2,97
42336,5,2,10,Eden,26.6,21.7,1.56,8.8,349
42337,5,2,10,El Dorado,298.65,23.13,11.44,10.4,234
42338,5,2,10,Elysium,26.5,21.7,1.56,8.8,349
42339,5,2,10,Emerald City,299.55,23.15,4.29,12,274
42340,5,2,10,Helios,26.1,17.83,0.13,12,87
42341,5,2,10,Krypton,299.85,21.7,1.56,8.8,349
42342,5,2,10,Metropolis,26.7,23.15,4.29,12,274
42343,5,2,10,Midgar,26.8,18.97,0,15.7,92
42344,5,2,10,Midgard,24.8,17.04,0.26,10,99
42345,5,2,10,Mordor,26.9,22.29,0.65,14.4,122
42346,5,2,10,Neo-City,26.6,23.15,4.29,12,274
42347,5,2,10,Neo-Tokyo,26.6,23.15,4.29,12,274
42348,5,2,10,Nirvana,299.45,24.67,5.72,11.7,140
42349,5,2,10,Olympus,299.75,21.7,1.56,8.8,349
42350,5,2,10,Pandora,299.85,21.7,1.56,8.8,349
42351,5,2,10,Rapture,299.95,21.7,1.56,8.8,349
42352,5,2,10,Rivendell,293.55,18.16,5.33,7.1,94
42353,5,2,10,Serenity,299.85,23.15,4.29,12,274
42354,5,2,10,Shangri-La,26.7,23.15,4.29,12,274
42355,5,2,10,Solara,299.45,23.15,4.29,12,274
42356,5,2,10,Solstice,26.3,17.25,0.26,19.1,95
42357,5,2,10,Sunspear,27,21,0,23.1,102
42358,5,2,10,Utopia,300.15,21.7,1.56,8.8,349
42359,5,2,10,Valyria,26.7,22.95,0.26,16.6,77
42360,5,2,10,Winterfell,22.6,18.8,1.3,8.2,77
42361,5,2,11,Arcadia,26,21.41,0,18.7,98
42362,5,2,11,Atlantis,301.15,24.75,0,17.2,106
42363,5,2,11,Avalon,27.2,24.75,0,17.2,106
42364,5,2,11,Camelot,23.2,20.49,0,14.2,107
42365,5,2,11,Dorne,27.2,22.62,0,25,97
42366,5,2,11,Eden,27.3,22.95,0,14.3,76
42367,5,2,11,El Dorado,298.95,22.98,0,4.5,104
